2026-03-06 15:29:47,677 - minisweagent - INFO - Instance filter: 56 -> 1 instances
2026-03-06 17:01:39,069 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/6/6.traj.json'
2026-03-06 17:01:39,079 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-cfb4c74c -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-15:v1 sleep 2h
2026-03-06 17:01:39,828 - minisweagent.environment - INFO - Started container minisweagent-cfb4c74c with ID 6a808b867f78529b779c996c8471304f28d1ee842245d599235d9561255cec98
2026-03-06 17:02:24,162 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/10/10.traj.json'
2026-03-06 17:02:24,171 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-cf120264 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-16:v1 sleep 2h
2026-03-06 17:02:24,833 - minisweagent.environment - INFO - Started container minisweagent-cf120264 with ID 223e63dcfdf5f28e91a6b93ae6197db34fb438e3e41e38145258d699405d5376
2026-03-06 17:04:05,011 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/9/9.traj.json'
2026-03-06 17:04:05,018 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-beace44d -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-17:v1 sleep 2h
2026-03-06 17:04:05,821 - minisweagent.environment - INFO - Started container minisweagent-beace44d with ID 5d344b1da8dcdecde475014f8acb8cf7bc41cd980ab9dda51a4dada202d67c25
2026-03-06 17:04:30,119 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/13/13.traj.json'
2026-03-06 17:04:30,129 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-b25dd26f -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-18:v1 sleep 2h
2026-03-06 17:04:30,874 - minisweagent.environment - INFO - Started container minisweagent-b25dd26f with ID a73ce8c67bf1705a536cde27a10d8abf3aa2821deab2bc2ad03aeedef6971a39
2026-03-06 17:05:27,853 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/7/7.traj.json'
2026-03-06 17:05:27,862 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-1fcadc09 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-19:v1 sleep 2h
2026-03-06 17:05:28,518 - minisweagent.environment - INFO - Started container minisweagent-1fcadc09 with ID 3a3ff669aa8373ae39576bc309a56ad7482a80be0c54964c7e46d87b81af2ecb
2026-03-06 17:07:18,235 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/16/16.traj.json'
2026-03-06 17:07:18,246 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-c4aa027f -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-20:v1 sleep 2h
2026-03-06 17:07:19,185 - minisweagent.environment - INFO - Started container minisweagent-c4aa027f with ID 19490d59dedbdee2c6c588fad4daf20e7d9ebcc76d34bd192a572e73c26cd75a
2026-03-06 17:11:33,871 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/15/15.traj.json'
2026-03-06 17:11:33,883 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-a440c20a -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-21:v1 sleep 2h
2026-03-06 17:11:34,688 - minisweagent.environment - INFO - Started container minisweagent-a440c20a with ID 51cb5bb3a6d1cf69d47caa10cbfb768ad007d1a3036232622c00346f1ee67806
2026-03-06 17:12:08,993 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/18/18.traj.json'
2026-03-06 17:12:09,003 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-7d9a080e -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-22:v1 sleep 2h
2026-03-06 17:12:09,654 - minisweagent.environment - INFO - Started container minisweagent-7d9a080e with ID f370e1e318e5008639cef4c8ae1b5031972d0f10d122bf4bd7c2518537d1bcb5
2026-03-06 17:13:19,935 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/17/17.traj.json'
2026-03-06 17:13:19,945 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-9017b2ae -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-25:v1 sleep 2h
2026-03-06 17:13:20,717 - minisweagent.environment - INFO - Started container minisweagent-9017b2ae with ID 2080700b4d905c6e5242b9c605de902e5bd760307917ffaac39ec2f4f72e4e68
2026-03-06 17:14:02,578 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/20/20.traj.json'
2026-03-06 17:14:02,589 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-ef0b7673 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-26:v1 sleep 2h
2026-03-06 17:14:03,302 - minisweagent.environment - INFO - Started container minisweagent-ef0b7673 with ID 08d028dab55d204ae7de72e5e2d1ad33e00c8fa275d334e20b9edf786682c01a
2026-03-06 17:22:24,161 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/26/26.traj.json'
2026-03-06 17:22:24,173 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-882d49af -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-27:v1 sleep 2h
2026-03-06 17:22:24,966 - minisweagent.environment - INFO - Started container minisweagent-882d49af with ID db615be032797542b81a3cf1eb8aa8013401117f7097fcc8db4f03d56cdf2c62
2026-03-06 17:23:49,750 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/19/19.traj.json'
2026-03-06 17:23:49,765 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-b1443066 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-28:v1 sleep 2h
2026-03-06 17:23:50,630 - minisweagent.environment - INFO - Started container minisweagent-b1443066 with ID b87945735e57e799d6433e9bb2092f98fe768d1b4301efac84b0e1933714fe51
2026-03-06 17:24:17,854 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/22/22.traj.json'
2026-03-06 17:24:17,868 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-50d87f0a -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-29:v1 sleep 2h
2026-03-06 17:24:18,720 - minisweagent.environment - INFO - Started container minisweagent-50d87f0a with ID f9a97f21927b1c793832dff55e59066da40ee3cea0d3f79fd49c7e1ea080559b
2026-03-06 17:24:37,528 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/21/21.traj.json'
2026-03-06 17:24:37,538 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-114a1558 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-30:v1 sleep 2h
2026-03-06 17:24:38,530 - minisweagent.environment - INFO - Started container minisweagent-114a1558 with ID da3961076326f867678a1da92b18f6a2653adf1e24f5d3c71fdd2808df99b02f
2026-03-06 17:26:32,120 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/14/14.traj.json'
2026-03-06 17:26:32,131 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-23738808 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-33:v1 sleep 2h
2026-03-06 17:26:33,742 - minisweagent.environment - INFO - Started container minisweagent-23738808 with ID 2a30e987530dd32f98288d84b7c3bb8dce8bdfd17e8838de8245033dd8ad3891
2026-03-06 17:28:52,436 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/25/25.traj.json'
2026-03-06 17:28:52,446 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-eec9b3c4 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-34:v1 sleep 2h
2026-03-06 17:28:55,012 - minisweagent.environment - INFO - Started container minisweagent-eec9b3c4 with ID b0114859654f5a2b53db9ab26d8b5841d7a9227c60af1eef1dc08cf99e0fe755
2026-03-06 17:32:15,346 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/27/27.traj.json'
2026-03-06 17:32:15,359 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-db4b7ff6 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-36:v1 sleep 2h
2026-03-06 17:32:22,184 - minisweagent.environment - INFO - Started container minisweagent-db4b7ff6 with ID ba24ae27e7e4a9603fe3b2eb66dada807ac985047f519faa2678150371ebb624
2026-03-06 17:34:09,289 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/29/29.traj.json'
2026-03-06 17:34:09,304 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-fb421257 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-39:v1 sleep 2h
2026-03-06 17:34:10,272 - minisweagent.environment - INFO - Started container minisweagent-fb421257 with ID 157bf1b4b49730ff9d49be2014d5251ff0d725bea618bd3215d79068b738ae2d
2026-03-06 17:37:41,961 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/33/33.traj.json'
2026-03-06 17:37:41,976 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-4989cd4a -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-44:v1 sleep 2h
2026-03-06 17:37:42,843 - minisweagent.environment - INFO - Started container minisweagent-4989cd4a with ID 68c9be81599bec03e4eb0f57c38430b1f45c45c56e9dceb3541a9228db56f683
2026-03-06 17:39:10,371 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/34/34.traj.json'
2026-03-06 17:39:10,383 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-25d48095 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-49:v1 sleep 2h
2026-03-06 17:39:11,205 - minisweagent.environment - INFO - Started container minisweagent-25d48095 with ID 51ee0bfbacb3218865d347ced74a5e6df92558ff575befe88b07e5de39914e76
2026-03-06 17:41:56,052 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/36/36.traj.json'
2026-03-06 17:41:56,063 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-e0d78c26 -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-50:v1 sleep 2h
2026-03-06 17:41:56,798 - minisweagent.environment - INFO - Started container minisweagent-e0d78c26 with ID e0eb699488820992431cc368841ba8ede5eb3341854c2b16f9b9ce7b0537000a
2026-03-06 17:42:32,851 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/39/39.traj.json'
2026-03-06 17:42:32,861 - minisweagent.environment - DEBUG - Starting container with command: docker run -d --name minisweagent-088dcf2c -w /workspace/vllm-project/vllm --rm rtbench-instance-vllm-53:v1 sleep 2h
2026-03-06 17:42:33,577 - minisweagent.environment - INFO - Started container minisweagent-088dcf2c with ID a882bcca2621a0daccc101777453afd695ce2e4d4aac64b81479c97acc182ff8
2026-03-06 17:45:42,665 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/44/44.traj.json'
2026-03-06 17:46:13,994 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/28/28.traj.json'
2026-03-06 17:49:08,410 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/53/53.traj.json'
2026-03-06 17:50:37,592 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/30/30.traj.json'
2026-03-06 17:54:25,059 - minisweagent - INFO - Saved trajectory to 'results/RTbench_deepseek-chat_minisweagent/50/50.traj.json'
2026-03-06 19:00:56,644 - minisweagent - ERROR - Error processing instance 49: litellm.InternalServerError: InternalServerError: DeepseekException - [Errno 111] Connection refused
Traceback (most recent call last):
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpx/_transports/default.py", line 101, in map_httpcore_exceptions
    yield
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpx/_transports/default.py", line 250, in handle_request
    resp = self._pool.handle_request(req)
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpcore/_sync/connection_pool.py", line 256, in handle_request
    raise exc from None
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpcore/_sync/connection_pool.py", line 236, in handle_request
    response = connection.handle_request(
        pool_request.request
    )
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpcore/_sync/http_proxy.py", line 288, in handle_request
    connect_response = self._connection.handle_request(
        connect_request
    )
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpcore/_sync/connection.py", line 101, in handle_request
    raise exc
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpcore/_sync/connection.py", line 78, in handle_request
    stream = self._connect(request)
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpcore/_sync/connection.py", line 124, in _connect
    stream = self._network_backend.connect_tcp(**kwargs)
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpcore/_backends/sync.py", line 207, in connect_tcp
    with map_exceptions(exc_map):
         ~~~~~~~~~~~~~~^^^^^^^^^
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/contextlib.py", line 162, in __exit__
    self.gen.throw(value)
    ~~~~~~~~~~~~~~^^^^^^^
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpcore/_exceptions.py", line 14, in map_exceptions
    raise to_exc(exc) from exc
httpcore.ConnectError: [Errno 111] Connection refused

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/litellm/llms/custom_httpx/llm_http_handler.py", line 217, in _make_common_sync_call
    response = sync_httpx_client.post(
        url=api_base,
    ...<8 lines>...
        logging_obj=logging_obj,
    )
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/litellm/llms/custom_httpx/http_handler.py", line 981, in post
    raise e
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/litellm/llms/custom_httpx/http_handler.py", line 960, in post
    response = self.client.send(req, stream=stream)
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpx/_client.py", line 914, in send
    response = self._send_handling_auth(
        request,
    ...<2 lines>...
        history=[],
    )
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpx/_client.py", line 942, in _send_handling_auth
    response = self._send_handling_redirects(
        request,
        follow_redirects=follow_redirects,
        history=history,
    )
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpx/_client.py", line 979, in _send_handling_redirects
    response = self._send_single_request(request)
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpx/_client.py", line 1014, in _send_single_request
    response = transport.handle_request(request)
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpx/_transports/default.py", line 249, in handle_request
    with map_httpcore_exceptions():
         ~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/contextlib.py", line 162, in __exit__
    self.gen.throw(value)
    ~~~~~~~~~~~~~~^^^^^^^
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/httpx/_transports/default.py", line 118, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.ConnectError: [Errno 111] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/litellm/main.py", line 1751, in completion
    raise e
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/litellm/main.py", line 1724, in completion
    response = base_llm_http_handler.completion(
        model=model,
    ...<15 lines>...
        provider_config=provider_config,
    )
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/litellm/llms/custom_httpx/llm_http_handler.py", line 520, in completion
    response = self._make_common_sync_call(
        sync_httpx_client=sync_httpx_client,
    ...<7 lines>...
        logging_obj=logging_obj,
    )
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/litellm/llms/custom_httpx/llm_http_handler.py", line 244, in _make_common_sync_call
    raise self._handle_error(e=e, provider_config=provider_config)
          ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/litellm/llms/custom_httpx/llm_http_handler.py", line 3617, in _handle_error
    raise provider_config.get_error_class(
    ...<3 lines>...
    )
litellm.llms.openai.common_utils.OpenAIError: [Errno 111] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/jinjunhuang/RTBench/RTBench/demo/generate_miniswe.py", line 173, in process_instance
    info = agent.run(task)
  File "/home/jinjunhuang/RTBench/RTBench/demo/mini-swe-agent/src/minisweagent/agents/default.py", line 87, in run
    self.step()
    ~~~~~~~~~^^
  File "/home/jinjunhuang/RTBench/RTBench/demo/generate_miniswe.py", line 73, in step
    return super().step()
           ~~~~~~~~~~~~^^
  File "/home/jinjunhuang/RTBench/RTBench/demo/mini-swe-agent/src/minisweagent/agents/default.py", line 101, in step
    return self.execute_actions(self.query())
                                ~~~~~~~~~~^^
  File "/home/jinjunhuang/RTBench/RTBench/demo/mini-swe-agent/src/minisweagent/agents/default.py", line 114, in query
    message = self.model.query(self.messages)
  File "/home/jinjunhuang/RTBench/RTBench/demo/mini-swe-agent/src/minisweagent/models/litellm_model.py", line 81, in query
    for attempt in retry(logger=logger, abort_exceptions=self.abort_exceptions):
                   ~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/tenacity/__init__.py", line 438, in __iter__
    do = self.iter(retry_state=retry_state)
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/tenacity/__init__.py", line 371, in iter
    result = action(retry_state)
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/tenacity/__init__.py", line 413, in exc_check
    raise retry_exc.reraise()
          ~~~~~~~~~~~~~~~~~^^
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/site-packages/tenacity/__init__.py", line 184, in reraise
    raise self.last_attempt.result()
          ~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/home/jinjunhuang/miniconda/envs/run/lib/python3.13/concurrent/futures/_base.py", line 449, in result
